x-axis,1,2
second,Volt,Volt
-32.800E-06,-28.907039E-03,-7.236181E-03
-32.700E-06,-32.927140E-03,-7.939698E-03
-32.600E-06,-29.409552E-03,-8.040201E-03
-32.500E-06,-29.409552E-03,-7.839196E-03
-32.400E-06,-25.891964E-03,-8.743718E-03
-32.300E-06,-29.409552E-03,-9.547738E-03
-32.200E-06,-28.907039E-03,-9.447236E-03
-32.100E-06,-25.891964E-03,-7.939698E-03
-32.000E-06,-28.907039E-03,-8.743718E-03
-31.900E-06,-29.409552E-03,-8.643216E-03
-31.800E-06,-32.424627E-03,-8.743718E-03
-31.700E-06,-32.927140E-03,-8.643216E-03
-31.600E-06,-29.409552E-03,-8.743718E-03
-31.500E-06,-32.927140E-03,-10.351758E-03
-31.400E-06,-25.891964E-03,-10.351758E-03
-31.300E-06,-29.409552E-03,-8.743718E-03
-31.200E-06,-29.912065E-03,-7.939698E-03
-31.100E-06,-29.409552E-03,-8.743718E-03
-31.000E-06,-33.429652E-03,-10.251256E-03
-30.900E-06,-29.912065E-03,-8.643216E-03
-30.800E-06,-29.409552E-03,-7.135678E-03
-30.700E-06,-29.409552E-03,-7.939698E-03
-30.600E-06,-32.927140E-03,-8.844221E-03
-30.500E-06,-29.409552E-03,-9.447236E-03
-30.400E-06,-25.891964E-03,-9.547738E-03
-30.300E-06,-25.891964E-03,-7.336683E-03
-30.200E-06,-29.409552E-03,-7.839196E-03
-30.100E-06,-25.389452E-03,-7.236181E-03
-30.000E-06,-25.891964E-03,-8.743718E-03
-29.900E-06,-28.907039E-03,-8.643216E-03
-29.800E-06,-29.409552E-03,-8.140703E-03
-29.700E-06,-25.891964E-03,-9.447236E-03
-29.600E-06,-25.389452E-03,-8.743718E-03
-29.500E-06,-25.891964E-03,-8.643216E-03
-29.400E-06,-25.389452E-03,-8.140703E-03
-29.300E-06,-29.409552E-03,-8.743718E-03
-29.200E-06,-29.409552E-03,-8.643216E-03
-29.100E-06,-29.409552E-03,-8.743718E-03
-29.000E-06,-29.409552E-03,-8.844221E-03
-28.900E-06,-32.424627E-03,-9.447236E-03
-28.800E-06,-32.927140E-03,-9.547738E-03
-28.700E-06,-29.409552E-03,-9.547738E-03
-28.600E-06,-28.907039E-03,-9.547738E-03
-28.500E-06,-29.409552E-03,-9.447236E-03
-28.400E-06,-28.907039E-03,-8.743718E-03
-28.300E-06,-32.927140E-03,-8.844221E-03
-28.200E-06,-29.912065E-03,-10.251256E-03
-28.100E-06,-25.891964E-03,-10.251256E-03
-28.000E-06,-25.891964E-03,-10.452261E-03
