x-axis,1,2
second,Volt,Volt
-1.00000E-03,+187.40577E-03,+664.82E-06
-999.00E-06,+191.42587E-03,+2.27286E-03
-998.00E-06,+195.44597E-03,+3.88090E-03
-997.00E-06,+198.46105E-03,+3.88090E-03
-996.00E-06,+199.46607E-03,+3.88090E-03
-995.00E-06,+198.46105E-03,+1.66985E-03
-994.00E-06,+199.46607E-03,+664.82E-06
-993.00E-06,+199.46607E-03,-1.74724E-03
-992.00E-06,+199.46607E-03,-4.15930E-03
-991.00E-06,+201.47612E-03,-7.37538E-03
-990.00E-06,+199.46607E-03,-8.58141E-03
-989.00E-06,+202.48115E-03,-10.59146E-03
-988.00E-06,+203.48617E-03,-10.59146E-03
-987.00E-06,+200.47110E-03,-9.78744E-03
-986.00E-06,+203.48617E-03,-8.17940E-03
-985.00E-06,+200.47110E-03,-6.37035E-03
-984.00E-06,+199.46607E-03,-3.35528E-03
-983.00E-06,+203.48617E-03,+61.81E-06
-982.00E-06,+203.48617E-03,+3.47889E-03
-981.00E-06,+205.49622E-03,+5.48895E-03
-980.00E-06,+211.52637E-03,+6.29297E-03
-979.00E-06,+203.48617E-03,+6.49397E-03
-978.00E-06,+203.48617E-03,+5.48895E-03
-977.00E-06,+206.50125E-03,+4.08191E-03
-976.00E-06,+207.50627E-03,+1.46884E-03
-975.00E-06,+207.50627E-03,-2.75226E-03
-974.00E-06,+207.50627E-03,-6.16935E-03
-973.00E-06,+207.50627E-03,-11.19447E-03
-972.00E-06,+211.52637E-03,-13.00352E-03
-971.00E-06,+207.50627E-03,-13.80754E-03
-970.00E-06,+211.52637E-03,-14.61156E-03
-969.00E-06,+207.50627E-03,-14.00854E-03
-968.00E-06,+211.52637E-03,-13.80754E-03
-967.00E-06,+207.50627E-03,-12.19950E-03
-966.00E-06,+209.51632E-03,-10.18945E-03
-965.00E-06,+211.52637E-03,-5.96834E-03
-964.00E-06,+207.50627E-03,-3.35528E-03
-963.00E-06,+207.50627E-03,+865.83E-06
-962.00E-06,+205.49622E-03,+2.67487E-03
-961.00E-06,+207.50627E-03,+4.88593E-03
-960.00E-06,+203.48617E-03,+7.09699E-03
-959.00E-06,+207.50627E-03,+7.09699E-03
-958.00E-06,+205.49622E-03,+7.09699E-03
-957.00E-06,+204.49120E-03,+3.27789E-03
-956.00E-06,+203.48617E-03,-139.20E-06
-955.00E-06,+206.50125E-03,-2.35025E-03
-954.00E-06,+207.50627E-03,-5.76734E-03
-953.00E-06,+207.50627E-03,-9.98844E-03
-952.00E-06,+207.50627E-03,-11.39548E-03
