x-axis,1,2
second,Volt,Volt
-500.0000E-06,-29.4095520E-03,-1.0213573E-03
-499.5000E-06,-29.4095520E-03,+385.6779E-06
-499.0000E-06,-29.4095520E-03,+184.6729E-06
-498.5000E-06,-29.4095520E-03,-217.3372E-06
-498.0000E-06,-29.4095520E-03,-217.3372E-06
-497.5000E-06,-32.4246273E-03,-16.3321E-06
-497.0000E-06,-27.3995018E-03,-217.3372E-06
-496.5000E-06,-29.4095520E-03,-16.3321E-06
-496.0000E-06,-29.4095520E-03,-217.3372E-06
-495.5000E-06,-26.3944766E-03,-217.3372E-06
-495.0000E-06,-29.4095520E-03,-217.3372E-06
-494.5000E-06,-26.3944766E-03,-217.3372E-06
-494.0000E-06,-29.4095520E-03,-217.3372E-06
-493.5000E-06,-29.4095520E-03,-820.3522E-06
-493.0000E-06,-29.4095520E-03,-217.3372E-06
-492.5000E-06,-33.4296525E-03,-820.3522E-06
-492.0000E-06,-29.4095520E-03,-217.3372E-06
-491.5000E-06,-28.4045269E-03,-418.3422E-06
-491.0000E-06,-29.4095520E-03,-217.3372E-06
-490.5000E-06,-29.4095520E-03,-16.3321E-06
-490.0000E-06,-29.4095520E-03,-217.3372E-06
-489.5000E-06,-32.4246273E-03,-820.3522E-06
-489.0000E-06,-31.4196022E-03,-217.3372E-06
-488.5000E-06,-29.4095520E-03,-418.3422E-06
-488.0000E-06,-29.4095520E-03,-217.3372E-06
-487.5000E-06,-29.4095520E-03,+385.6779E-06
-487.0000E-06,-31.4196022E-03,-217.3372E-06
-486.5000E-06,-30.4145771E-03,+586.6829E-06
-486.0000E-06,-25.3894515E-03,-217.3372E-06
-485.5000E-06,-30.4145771E-03,-820.3522E-06
-485.0000E-06,-29.4095520E-03,-217.3372E-06
-484.5000E-06,-30.4145771E-03,-16.3321E-06
-484.0000E-06,-29.4095520E-03,-217.3372E-06
-483.5000E-06,-29.4095520E-03,-217.3372E-06
-483.0000E-06,-29.4095520E-03,+586.6829E-06
-482.5000E-06,-30.4145771E-03,-217.3372E-06
-482.0000E-06,-33.4296525E-03,-217.3372E-06
-481.5000E-06,-29.4095520E-03,-418.3422E-06
-481.0000E-06,-29.4095520E-03,-217.3372E-06
-480.5000E-06,-29.4095520E-03,-217.3372E-06
-480.0000E-06,-29.4095520E-03,-1.0213573E-03
-479.5000E-06,-30.4145771E-03,+385.6779E-06
-479.0000E-06,-27.3995018E-03,+184.6729E-06
-478.5000E-06,-29.4095520E-03,+385.6779E-06
-478.0000E-06,-25.3894515E-03,-217.3372E-06
